NAMES	DESCRIPTION	f65571bf-793a-43d5-93aa-c85bac4dca56.htseq.counts	0b3957f2-b010-44ef-8376-455427a5e158.htseq.counts	01ddf9de-8532-4a68-af48-fec5bed7e78d.htseq.counts	254023bc-c2bd-4d26-8f62-b18e2906037d.htseq.counts	4a7fa98b-c6cb-48a9-909e-41a7efde10b2.htseq.counts	14aa3bdb-5c34-4fb4-91b8-876faf41674d.htseq.counts	cb26f33d-b1b7-411a-9f21-7e3ea98694d9.htseq.counts	9a2b0bc5-8882-4aba-ac8a-51b1484b66ea.htseq.counts	fd700b77-843b-49a6-800d-545b5f2bab90.htseq.counts	f10cc48c-4566-41fd-8dbf-66393ee09d70.htseq.counts
HAVCR1		4.837817208	7.051138885	1.932798299	3.634611157	0.74694421	8.952057229	8.890756952	5.391254387	15.16360702	2.303222739
GRM6		8.708070974	2.644177082	54.11835238	0	25.39610312	44.76028615	6.915033185	61.99942545	2.166229574	244.1416103
ITK		67.72944091	193.024927	46.38715918	33.92303747	765.6178148	176.8031303	339.8244879	1089.033386	793.923139	27.63867286
RNF130		5754.099787	11474.84714	5725.914962	13578.90728	4831.235147	13306.11406	11337.69084	5106.416447	3744.327819	8822.4947
THG1L		947.2446093	717.4533815	901.6504066	749.9414354	584.8573161	645.6671276	650.0131194	1944.445749	1067.95118	952.3826024
ARSB		2655.961647	2037.779138	2768.733564	1292.710035	5086.690067	1280.144184	2775.891893	1909.402595	1946.357273	1977.316721
CLINT1		4481.753861	3237.354141	6878.829147	2787.746757	4959.709551	1774.745346	3306.373724	5304.994317	5693.934436	5166.128602
THBS4		402.5063917	3659.541081	13711.27113	779.0183246	338568.1488	4130.255404	2574.368068	881392.8177	379.0901755	1022.630896
CNOT6		1803.538255	1946.995725	1985.950252	1142.47944	2695.721652	1547.586893	2568.440897	1869.86673	2668.794836	4561.532634
IL12B		4.837817208	5.288354164	1.932798299	13.32690758	2.240832629	1.119007154	10.86648072	5.391254387	29.24409925	4.606445477
TTC1		2591.134897	2682.958346	2542.596163	5084.821009	1743.367785	2872.491363	2799.600578	1822.243983	3368.486988	2078.658522
MSH3		1435.864147	647.8233851	1029.215094	823.8451956	841.0591799	778.8289789	698.4183517	791.6158525	620.624773	766.9731719
RASGRF2		181.901927	531.4795935	1247.621302	254.422781	186.7360524	342.416189	645.0738099	361.2140439	1282.407908	269.4770604
CCNG1		1668.079373	3656.896904	4123.625171	2838.631314	3103.553191	3218.264574	5340.381342	6699.532118	2407.764172	7112.351817
POLR3G		929.8284674	507.6819997	103.404709	636.0569525	79.17608621	395.0095252	425.7684718	123.9988509	1240.166431	286.7512309
DROSHA		4040.544932	2806.353276	4533.378411	4274.302721	5870.234543	3143.291095	1868.046822	3810.718309	3729.164212	2511.664396
CDH6		112.2373592	2276.636467	302.4829338	696.6338051	199.4341039	3589.774949	1171.604194	434.8945206	1958.271535	301.7221787
LMNB1		2758.523372	798.5414787	1432.20354	1256.363923	7819.011986	835.8983438	2107.109398	2697.424278	7617.546298	6271.675517
ARRDC3		19106.47528	7366.67735	6656.557343	6154.608226	5165.866153	3513.682462	5140.833242	5085.749972	2478.166633	4722.758225
GOLPH3		6562.015261	6733.837635	6186.887356	7322.529944	6703.077336	3729.650843	7614.439398	4943.780273	5325.675408	3416.830933
SUB1		9877.855175	6368.059806	10497.02756	11330.29451	17039.29131	4285.797398	6052.62976	7392.308307	10018.81178	7236.725844
NPR3		67.72944091	728.9114822	786.6489078	1472.017519	39.58804311	95.11560806	12768.11484	391.7644855	696.4428081	591.9282438
FAM172A		2693.696621	2676.788599	2473.981823	2490.92018	1924.875228	3166.790245	2031.044033	2364.963591	741.9336292	1594.981746
SLC27A6		115.1400495	1.762784721	615.5962583	0	156.858284	1075.365875	9.878618835	272.2583466	5.415573936	56.42895709
TARS1		9904.946952	8301.834645	4015.388467	7375.837575	5421.321073	4059.757953	5160.59048	4926.707968	7019.666936	5878.97604
IRX4		0.967563442	3.525569443	416.5180335	1.211537052	103.8252451	0	0.987861884	27.85481433	2.166229574	1.151611369
LNPEP		9394.073454	3735.340824	7096.268956	1700.998021	3823.607409	4038.496817	3820.061904	3639.096711	4516.588662	1280.591843
PDE4D		1259.767601	818.813503	2261.37401	1194.575534	1945.789666	254.0146239	966.1289221	3217.680327	2262.62679	1153.914592
RAD1		2197.336576	1369.683728	3161.091618	2032.959174	3287.301466	891.8487014	1003.667674	1266.046239	1562.934638	1266.772506
BRIX1		1974.796984	1769.83586	1811.032006	4482.687094	2426.074793	1150.339354	1521.307301	1186.075965	2185.72564	1345.082079
AGXT2		0	8.813923606	7.731193197	2.423074105	14.93888419	0	0	17.07230556	2.166229574	1.151611369
PRLR		73.53482156	8449.908561	1586.827404	2036.593785	2083.974345	29.09418599	227.2082332	875.1802955	34.65967319	240.6867762
SLC12A7		518.6140047	4634.361032	7731.193197	13835.75314	4245.630887	2541.265246	2453.848919	4283.351611	3482.214041	4796.461353
RAD50		4630.758631	2858.355426	4458.965676	1728.863374	2281.91456	2218.991186	2344.19625	3235.651175	3039.220093	3417.982544
ST8SIA4		433.4684218	2784.318467	1329.76523	2463.054827	1046.468838	1582.276115	3241.17484	1611.985062	1456.789389	2479.419278
GNPDA1		7814.042354	3072.533769	3506.096115	4695.917615	2192.281255	2403.627366	2323.45115	2385.630066	2631.968933	3617.211311
PCDH12		1232.675825	1600.608527	1426.405145	1024.960346	687.1886728	729.5926642	1826.556623	1334.335461	786.3413355	1692.868713
SKP1		10378.08547	16868.087	13147.86043	25103.04772	10197.28235	14579.5442	8862.108957	10660.30701	8203.511398	15107.98955
NUP155		4093.760921	1894.993575	2825.751113	2801.073665	4390.538064	1019.415517	1641.82645	1868.069645	3520.123058	2000.348948
PPP2CA		8023.036058	9222.889662	6352.14161	9857.065458	6458.079636	7589.106516	8948.052941	4672.420469	11603.40871	9521.522801
FGF1		5.80538065	1041.80577	146.8926707	1312.094628	593.0737024	7199.692026	3369.596885	522.9516756	105.0621344	385.7898087
NR3C1		5332.242127	7039.680784	12837.6463	2452.150994	6374.421884	4796.06466	5416.446707	6127.160611	3799.566673	3092.076526
C5orf15		3800.589199	7489.190888	8342.923859	10308.96878	6293.004965	2750.519584	6118.816507	6074.14661	6443.449869	5508.157179
PPWD1		1894.489219	1198.69361	2556.125751	1390.844536	1579.787003	1225.312833	1010.582707	1710.824726	1151.351019	1817.242741
LIFR		786.629078	2192.904193	6341.51122	2853.169758	3427.726978	1075.365875	2612.894682	3061.33395	968.3046197	4949.625665
TRIM23		1132.049227	1133.470576	2249.77722	702.6914904	1683.612248	619.9299631	1117.27179	1165.40949	771.1777284	1242.588667
TRAPPC13		1261.702728	1433.143978	1975.319862	860.1913072	1390.810118	1036.200624	1546.99171	775.4420894	835.0815009	1818.394352
C9		11.6107613	6.169746524	19.32798299	7.269222314	2.240832629	0	0.987861884	0.898542398	3.249344361	9.212890954
SEC24A		2343.438656	2538.409999	2799.658336	1903.324709	2900.384366	1114.531125	5183.311303	2332.616065	1940.941699	2861.754253
TXNDC15		4305.657315	6078.081719	5210.824215	8822.412815	4994.068985	6274.27311	4976.848169	3742.429087	2672.04418	3450.227662
TTC33		1226.870444	912.2410932	1327.832432	617.8838967	1319.850418	304.3699458	704.345523	740.3989358	731.1024813	775.0344515
RARS1		4129.560769	3064.601238	3134.998841	3915.687753	2485.830329	2240.252322	3042.614601	3137.710053	5286.683276	4954.232111
WWC1		112.2373592	468.0193435	545.0491204	228.9805029	1429.651217	1857.551875	97.79832647	534.6327267	2339.52794	259.1125581
MACROH2A1		11438.53501	7792.38986	7968.927388	10705.14139	10841.14826	7920.332633	7659.881045	6250.26092	10755.32984	10957.58218
TCERG1		2455.676015	2346.266464	3114.704459	2060.824526	2619.533343	2370.057151	2297.766741	2441.339695	3522.289288	4712.393723
DPYSL3		22342.00743	5752.847938	48156.63602	6433.261748	8235.806854	7772.623689	6446.786652	11325.22838	27866.37724	6832.510254
SMAD5		4168.263306	5741.389837	7873.253872	2533.323976	7167.676635	2421.53148	4074.93027	4357.032087	3042.469437	7127.322764
CSNK1A1		4555.288683	10252.35594	4387.452139	3294.169245	2960.139902	3735.245879	7659.881045	3790.051834	5405.825903	5175.341493
HMGXB3		10772.85136	4641.412171	4870.651714	5487.05131	2742.779137	3045.937472	4368.325249	2241.863283	2802.017954	5040.602963
ERGIC1		7190.931498	11629.09081	12975.84138	14113.19512	9822.316356	8399.267695	9959.62351	9695.272473	8721.240266	9029.784746
PDGFRB		82107.43365	12231.96318	23885.52138	10128.44976	14764.09925	6068.375794	14957.21678	19741.87502	7783.26286	11007.10147
CDX1		106.4319786	2.644177082	11.5967898	19.38459284	2.240832629	8.952057229	31.61158027	17.07230556	24.9116401	17.27417054
ATP6V0E1		9935.908982	11845.91333	6725.171682	16862.17269	3536.780832	10696.58938	6898.239533	8854.236789	6493.273149	7150.354992
BNIP1		595.0515166	510.3261768	547.9483178	1063.729532	495.2240109	471.1020117	562.0934117	366.6052983	670.4480532	695.573267
STC2		661.813394	344.624413	184.5822376	267.7496886	644.6128528	100.7106438	631.2437436	706.2543247	2314.6163	621.8701394
CPEB4		1629.376836	2626.549235	2090.321361	797.1913804	860.4797294	991.4403381	2247.385785	892.2526011	718.1051039	742.7893332
HRH2		48.37817208	198.3132811	114.0350997	27.8653522	198.6871597	62.6644006	55.32026548	386.3732311	108.3114787	100.1901891
DBN1		10311.3236	1305.342086	8420.235791	3317.188449	10499.04781	5326.474051	7960.191057	9221.740629	22109.62215	40141.7175
ZNF346		1014.97405	726.2673052	1556.86903	966.8065678	986.7133008	669.1662779	648.0373956	1139.35176	682.3623159	1945.071603
UNC5A		145.1345162	8.813923606	68.61433962	25.4422781	91.12719356	7.833050075	67.17460808	61.10088305	48.74016542	85.21924132
EHHADH		643.4296887	365.7778297	715.1353707	290.7688926	1073.358829	446.4838543	427.7441956	887.7598891	955.3072423	535.4992867
CNTN3		217.7017744	99.59733675	510.258751	2.423074105	421.2765342	23.49915023	91.87115517	2181.660942	33.5765584	120.9191938
SMC4		5374.814918	2086.255718	2033.303811	524.5955437	9229.989597	838.1363581	2307.64536	12416.05885	9713.373411	4683.603439
SELENOK		2570.816064	3884.296133	1460.229115	3495.284396	3266.387028	2855.706256	2539.792903	1768.331439	2000.513012	2842.176859
ACTR8		1573.258156	1196.049433	864.9272389	723.2876202	1647.758926	807.9231649	1756.418429	1818.649813	2037.338915	2161.57454
TBCCD1		1204.616485	857.5947669	599.1674728	490.6725062	1482.684256	455.4359115	1071.830144	778.1377166	492.8172282	981.1728866
TIMMDC1		4022.161227	3989.181824	1695.064108	5623.954997	1936.826335	3025.795343	3131.522171	1807.867305	3331.661085	3514.717899
CRBN		2830.123067	2306.603808	1608.088185	1677.978817	2665.843884	2255.918422	1887.804059	2032.502904	1947.440387	2515.11923
BCL6		7584.729819	5175.535942	1935.697497	3992.014587	2706.925815	6413.029997	3318.228067	2798.061027	2933.074844	2562.335297
HGD		9.675634416	7.051138885	9.663991496	12.11537052	2.987776838	135.3998656	2.963585651	13.47813597	7.58180351	18.42578191
CLDN16		0	1.762784721	2.899197449	33.92303747	11.95110735	6.714042922	11.8543426	8.086881581	9.748033084	3.454834108
ARL6		262.2096927	204.4830277	241.5997874	124.7883164	905.296382	192.4692304	267.7105704	182.4041068	309.7708291	286.7512309
NPHP3		622.1432929	433.6450414	819.5064789	712.3837868	468.3340194	918.7048731	516.6517651	624.4869665	635.7883801	811.8860153
CD86		1151.400495	4497.745216	104.3711082	3197.246281	135.1969019	2916.132642	3966.265462	302.8087881	943.3929796	275.2351173
AMOTL2		714.0618199	3253.219203	3858.831804	576.6916369	1703.032798	5508.872217	3573.096433	1799.780423	12980.04761	4602.990643
NIT2		882.4178587	1233.949305	925.8103853	3696.399547	1211.543508	2150.731749	1150.859094	725.1237151	1131.854953	1353.143359
FAM162A		2051.234496	2514.612405	1028.248695	3398.361432	829.8550168	2271.584522	1960.905839	1864.475476	2510.660077	1507.459282
OGG1		1523.91242	1011.83843	915.1799947	1459.902148	1323.585139	1581.157108	1302.989824	917.4117882	711.6064152	1279.440231
KPNA1		3579.984734	3123.654526	1712.459293	2303.131936	1597.713664	2499.861981	4136.177706	1376.566954	4687.720799	3110.502308
PCCB		1247.189276	1258.628291	693.8745894	1119.460236	298.0307396	1716.556974	1615.15418	476.2274709	1626.83841	969.6567729
UBE3A		6866.797745	4728.670015	6374.368791	2964.631167	6210.094158	2978.797043	3823.025489	4175.526523	4735.377849	5545.008743
ARMC8		2126.704445	2220.227356	1633.214563	1840.324782	1458.782041	1519.611715	2260.22799	1117.786743	2347.109744	2168.484208
CEP70		219.6369012	734.1998364	610.7642626	2039.016859	667.0211791	963.4651593	452.4407427	418.7207574	1171.9302	713.9990489
RBP1		178.0316733	498.8680761	866.8600372	5242.320825	2100.407117	2942.988814	2131.805945	611.0088305	2342.777285	10422.08289
SLC25A36		2388.914137	2944.731877	3701.308743	2185.612842	2560.52475	2983.273072	2919.131866	2084.618363	3581.860601	5088.970641
GRK7		8.708070974	5.288354164	9.663991496	8.480759366	8.963330515	4.476028615	3.951447534	4.492711989	2.166229574	14.9709478
RNF7		3051.695095	3622.522602	1820.695998	5259.282344	1889.021906	3137.696059	3669.906897	2015.430598	4163.493242	4729.667894
TFDP2		1567.452775	2801.064922	3077.981292	3017.938797	2026.459641	2677.784119	2101.182226	2113.37172	2834.511398	5325.050971
XRN1		1789.992367	2844.253148	1917.335913	846.8643996	1644.771149	1623.67938	2328.390459	1475.406617	2920.077466	2368.864587
KAT2B		1286.859377	8398.787804	1227.32692	1711.901855	1180.918795	3816.933401	3002.112264	1509.551228	1495.781521	353.5446904
BCHE		75.46994844	1611.185235	4531.445613	346.499597	537.0528867	1.119007154	559.1298261	808.6881581	2558.317127	753.1538355
SERPINI2		875.6449146	7.051138885	1.932798299	3.634611157	0	10.07106438	1.975723767	0.898542398	10.83114787	0
PDCD10		2058.975004	1854.449527	645.5546319	1115.825625	1708.261407	1434.567171	1713.940368	776.3406318	3758.408311	1638.742978
WNT5A		1402.96699	432.7636491	2707.850417	974.0757901	13839.38231	1001.511403	649.0252575	1607.49235	16909.58806	4347.332919
PFKFB4		634.7216177	1404.939423	323.7437151	2818.035184	413.0601479	924.2999089	2042.898375	592.1394402	1590.012508	543.5605663
COL7A1		706.3213124	1616.473589	6788.954026	7523.645095	953.1008114	861.6355083	1203.215774	2919.364251	17066.6397	1559.281794
FGF12		387.0253766	550.8702254	1347.160415	62.99992672	1272.045989	1051.866724	98.78618835	1156.424066	1098.278394	42.60962066
PRKAR2A		6184.665519	2868.932134	1489.22109	1021.325735	3727.99855	3136.577052	3520.739753	3198.810936	4984.49425	2713.196386
HES1		541.8355273	1712.545357	1045.64388	2071.728359	3451.629192	356.963282	1491.671444	3196.115309	589.2144442	2355.04525
USP4		4892.968324	4296.787758	2041.035004	2465.477901	3497.192789	3680.414528	4837.559644	3273.389955	5998.289691	3755.404675
ACAP2		3142.646058	3820.835883	2930.122222	1612.555817	4161.226191	2109.328485	3583.962913	3660.661729	3465.967319	2948.125105
ECT2		2162.504292	1027.703492	841.7336593	626.3646561	2924.28658	409.5566182	1502.537925	1225.611831	5380.914263	1887.491034
GNAI2		16165.08242	40524.65796	11560.06663	40597.39509	15959.20998	52597.81225	42066.12259	17192.71024	31415.7444	19845.71873
TFG		7455.076317	3836.700946	3008.400553	7415.818297	3617.450807	5675.604283	5501.402829	2757.626619	8761.315513	6133.482153
USP9Y		81.27532909	477.7146595	0	195.0574654	0.74694421	0	741.8842745	0.898542398	632.5390357	2.303222739
HYAL1		1809.343636	347.2685901	95.67351581	32.71150041	822.3855747	389.4144895	143.2399731	106.9265453	1397.218075	44.9128434
TUSC2		1057.546842	1865.907627	992.4919267	1931.190061	1808.351931	1572.205051	1240.754526	1267.843323	1285.657252	1775.784731
NPRL2		1379.745468	872.578437	727.6985597	1183.6717	1109.959095	1392.044899	685.5761472	1361.291733	1555.352834	1361.204638
RPL24		22705.81128	18843.28728	9599.242753	37580.66783	8933.452746	20402.85743	17530.59699	23980.29951	27205.67722	36985.15073
CYB561D2		928.8609039	944.8526106	378.8284667	1536.228982	540.0406635	1380.854828	1106.40531	875.1802955	1460.038733	603.4443575
C3orf14		1005.298416	323.4709963	291.8525432	186.5767061	548.2570498	628.8820203	270.6741561	431.300351	1343.062336	292.5092878
FXR1		5327.404309	8126.437565	3672.316769	6495.050138	8806.472231	5101.553613	5999.285219	7534.278006	9357.028646	8491.982237
CBLB		4146.009347	952.7851418	1203.166941	524.5955437	2983.295173	675.8803208	1470.926345	2487.165357	2060.084325	6891.242434
BBX		3109.748901	4614.9704	5778.100516	2006.305359	3903.530439	3367.092525	4047.270137	3366.838365	7023.999395	3685.156382
IFT57		2756.588245	1774.242822	1269.848483	2283.747344	1160.004357	2245.847357	849.5612198	1021.642706	3284.004035	2211.093829
GNB4		6741.982061	6774.381684	2201.457263	3197.246281	3744.431322	4772.56551	7418.842745	2595.888987	4887.01392	3188.811881
IQCG		961.7580609	1833.29611	389.4588573	3592.20736	2060.07213	734.0686928	1243.718111	1608.390892	551.3054267	1850.63947
GBE1		7010.964698	5754.610723	1725.022482	3629.765009	1021.819679	841.4933795	2616.846129	3345.273347	2477.083518	954.6858251
UMPS		1984.472619	1397.888284	1178.040563	1155.806348	976.2560819	1073.12786	1389.92167	893.1511435	2008.094815	2767.32212
NCBP2		4504.007821	6840.486111	2975.542982	5730.570258	3312.697569	4690.877988	5737.50182	5413.717947	4147.24652	6784.142576
SNX4		2040.591298	1650.847891	1426.405145	1267.267757	1881.552464	1367.426742	1810.750833	1237.292882	1843.461368	3253.302118
C3orf52		156.7452775	59.93468052	154.6238639	30.28842631	112.7885756	129.8048298	45.44164664	32.34752632	477.6536211	523.983173
FRMD4B		348.322839	1222.491204	1419.640351	582.7493222	1029.289121	1245.454962	1587.494047	792.5143949	1883.536615	3059.831408
SLC41A3		4536.904978	3047.854783	2296.16438	2897.996629	1931.597726	4627.09458	2381.735001	2577.918139	1802.303006	3115.108754
ROPN1B		2.902690325	23.79759374	57.01754983	699.0568792	14.93888419	10.07106438	74.08964126	27.85481433	1.083114787	8.061279585
PLXNA1		4758.477006	7580.855694	4907.374882	15485.8666	5176.323372	4000.450574	7383.279718	5084.85143	15679.16966	13630.47217
ATP6V1A		12567.68154	5271.607709	2262.340409	3003.400353	2727.840253	3917.644045	4576.764106	1881.547781	4200.319145	2553.122406
ABTB1		1556.809578	2214.05761	2253.642817	2438.824086	904.5494378	2735.972491	2253.312956	1147.438642	3517.956829	1313.988572
PODXL2		27.09177636	857.5947669	2323.223556	244.7304846	3919.963212	222.6824236	783.3744736	1156.424066	616.2923139	3740.433727
UPK1B		25.15664948	0.881392361	3.865596598	0	2.987776838	0	4.939309418	16.17376316	2.166229574	2.303222739
CSPG5		18.38370539	150.7180937	113.0687005	1434.45987	224.0832629	350.2492391	95.8226027	88.95569739	114.8101674	73.70312763
KLHL18		1959.315969	1170.489055	892.9528143	511.2686361	1046.468838	958.9891307	1353.37078	1024.338334	1320.316926	1714.749329
SCAP		5600.2572	5298.04948	4773.0454	3908.418531	9353.982336	5151.908935	4025.537175	6734.575272	7198.380875	7342.67409
EFCC1		134.4913184	79.32531246	119.8334946	18.17305578	93.36802619	1806.077546	144.227835	105.1294606	154.8854146	57.58056846
CFAP92		11.6107613	3.525569443	22.22718044	18.17305578	42.57581994	239.4675309	17.7815139	42.2314927	7.58180351	31.09350697
NEK11		810.818164	133.0902465	586.6042838	238.6727993	317.4512891	936.6089876	229.183957	301.9102457	201.4593504	535.4992867
MRPL3		3627.395343	2570.140124	1529.809854	2859.227444	2339.429264	2415.936445	3057.43253	1959.72097	8325.903369	5135.035095
PLSCR4		1659.371302	4556.798504	3144.662833	597.2877668	2149.705435	1309.23837	2838.127191	3409.9684	827.4996974	286.7512309
