entrez	cytoband	symbol
3747	101927750	2p13.3	ATP6V1B1-AS1
3748	106480964	2p13.3	RN7SL160P
3749	79998	2p13.3	ANKRD53
3750	113419	2p13.3	TEX261
3751	79315	2p13.3	OR7E91P
3752	402077	2p13.3	OR7E46P
3753	26479	2p13.3	OR7E62P
3754	55577	2p13.3	NAGK
3755	84693	2p13.3	MCEE
3756	10199	2p13.3	MPHOSPH10
3757	400961	2p13.3	PAIP2B
3758	27332	2p13.3-p13.2	ZNF638
3759	106481210	2p13.2	RNU6-105P
3760	8291	2p13.2	DYSF
3761	100271081	2p13.2	RPS20P10
3762	56603	2p13.2	CYP26B1
3763	23233	2p13.2	EXOC6B
3764	106480214	2p13.2	RNU2-39P
3765	692198	1q25.1	SNORD78
3766	6697	2p13.2	SPR
3767	2016	2p13.2	EMX1
3768	94097	2p13.2	SFXN5
3769	26056	2p13.2	RAB11FIP5
3770	344022	2p13.2	NOTO
3771	10322	2p13.2	SMYD5
3772	84279	2p13.2	PRADC1
3773	10574	2p13.2	CCT7
3774	150726	2p13.2	FBXO41
3775	1961	2p13.2	EGR4
3776	106481212	2p13.2	RNU6-111P
3777	7840	2p13.1	ALMS1
3778	100874291	2p13.1	ALMS1-IT1
3779	9027	2p13.1	NAT8
3780	51471	2p13.1	NAT8B
3781	51002	2p13.1	TPRKB
3782	8446	2p13.1	DUSP11
3783	388960	2p13.1	C2orf78
3784	10617	2p13.1	STAMBP
3785	72	2p13.1	ACTG2
3786	1716	2p13.1	DGUOK
3787	100874048	2p13.1	DGUOK-AS1
3788	100873330	2p13.1	RNA5SP97
3789	200424	2p13.1	TET3
3790	100533642	2p13.1	FNBP1P1
3791	388962	2p13.1	BOLA3
3792	100507171	2p13.1	BOLA3-AS1
3793	55233	2p13.1	MOB1A
3794	10797	2p13.1	MTHFD2
3795	57835	2p13.1	SLC4A5
3796	100418770	2p13.1	KRT18P26
3797	106480588	2p13.1	RNU6-542P
3798	106479026	2p13.1	NECAP1P2
3799	100462886	2p13.1	TAF13P2
3800	1639	2p13.1	DCTN1
3801	100189589	2p13.1	DCTN1-AS1
3802	388963	2p13.1	C2orf81
3803	100130009	2p13.1	HMGA1P8
3804	84058	2p13.1	WDR54
3805	6242	2p13.1	RTKN
3806	83444	2p13.1	INO80B
3807	100532735	2p13.1	INO80B-WBP1
3808	23559	2p13.1	WBP1
3809	7841	2p13.1	MOGS
3810	116540	2p13.1	MRPL53
3811	84865	2p13.1	CCDC142
3812	64427	2p13.1	TTC31
3813	85474	2p13.1	LBX2
3814	151534	2p13.1	LBX2-AS1
3815	84759	2p13.1	PCGF1
3816	3196	2p13.1	TLX2
3817	165545	2p13.1	DQX1
3818	550	2p13.1	AUP1
3819	27429	2p13.1	HTRA2
3820	84695	2p13.1	LOXL3
3821	1796	2p13.1	DOK1
3822	130951	2p13.1	M1AP
3823	100421473	2p13.1	TVP23BP2
3824	10505	2p13.1	SEMA4F
3825	3099	2p12	HK2
3826	102724515	2p12	LINC01291
3827	101927861	2p12	LINC01293
3828	56655	2p12	POLE4
3829	6869	2p12	TACR1
3830	100846995	2p12	MIR5000
3831	100421188	2p12	GAPDHP57
3832	84141	2p12	EVA1A
3833	9801	2p12	MRPL19
3834	6936	2p12	GCFC2
3835	100129863	2p12	SUCLA2P2
3836	106479185	2p12	RN7SKP203
3837	106480885	2p12	RN7SKP164
3838	80059	2p12	LRRTM4
3839	100873331	2p12	RNA5SP98
3840	360159	2p12	CYCSP6
3841	106481442	2p12	RNU6-827P
3842	106479926	2p12	RNU6-812P
3843	130120	2p12	REG3G
3844	5968	2p12	REG1B
3845	5967	2p12	REG1A
3846	5068	2p12	REG3A
3847	1496	2p12	CTNNA2
3848	106479815	2p12	RNU6-561P
3849	100422888	2p12	MIR4264
3850	102465877	2p12	MIR8080
3851	347730	2p12	LRRTM1
3852	106478993	2p12	RNA5SP99
3853	106481830	2p12	RN7SL201P
3854	100420968	2p12	LYARP1
3855	106479868	2p12	RNU6-685P
3856	100873246	2p12	MTND4P25
3857	100873264	2p12	MTND5P27
3858	106478945	2p12	MTND6P7
3859	100271015	2p11.2	RPL37P10
3860	106481594	2p11.2	RNU6-1312P
3861	100422716	2p11.2	ST6GALNAC2P1
3862	388965	2p11.2	FUNDC2P2
3863	8802	2p11.2	SUCLG1
3864	1768	2p11.2	DNAH6
3865	503630	2p11.2	DUXAP1
3866	100190800	2p11.2	LDHAP7
3867	129293	2p11.2	TRABD2A
3868	729760	2p11.2	RPL12P18
3869	9168	2p11.2	TMSB10
3870	56888	2p11.2	KCMF1
3871	647302	2p11.2	LSM3P3
3872	83439	2p11.2	TCF7L1
3873	100874334	2p11.2	TCF7L1-IT1
3874	106481773	2p11.2	RNU6-674P
3875	10618	2p11.2	TGOLN2
3876	647307	2p11.2	PEBP1P2
3877	54884	2p11.2	RETSAT
3878	84173	2p11.2	ELMOD3
3879	822	2p11.2	CAPG
3880	284948	2p11.2	SH2D6
3881	106480990	2p11.2	RN7SL251P
3882	4144	2p11.2	MAT2A
3883	2677	2p11.2	GGCX
3884	8673	2p11.2	VAMP8
3885	10791	2p11.2	VAMP5
3886	51255	2p11.2	RNF181
3887	129303	2p11.2	TMEM150A
3888	10713	2p11.2	USP39
3889	388969	2p11.2	C2orf68
3890	6439	2p11.2	SFTPB
3891	10578	2p11.2	GNLY
3892	106481608	2p11.2	RNU1-38P
3893	84913	2p11.2	ATOH8
3894	102466516	2p11.2	MIR6071
3895	106479131	2p11.2	RN7SKP83
3896	8869	2p11.2	ST3GAL5
3897	101928113	2p11.2	ST3GAL5-AS1
3898	25885	2p11.2	POLR1A
3899	55037	2p11.2	PTCD3
3900	692225	2p11.2	SNORD94
3901	10989	c(	IMMT
3903	2	)	A2M
3904	100616159	2p11.2	MIR4779
3905	51318	2p11.2	MRPL35
3906	65055	2p11.2	REEP1
3907	641451	10q26.11	SNORA19
3908	55818	2p11.2	KDM3A
3909	51652	2p11.2	CHMP3
3910	100526767	2p11.2	RNF103-CHMP3
3911	106479850	2p11.2	RNU6-640P
3912	7844	2p11.2	RNF103
3913	64795	2p11.2	RMND5A
3914	925	2p11.2	CD8A
3915	926	2p11.2	CD8B
3916	100286979	2p11.2	ANAPC1P1
3917	400966	2p11.2	RGPD1
3918	5343	2p11.2	PLGLB1
3919	100616165	2q13	MIR4771-2
3920	3523	2p12	IGKV3OR2-268
3921	100616499	2p11.2	MIR4435-1
3922	5342	2p11.2	PLGLB2
3923	729857	2p11.2	RGPD2
3924	106479042	2p11.2	MTATP8P2
3925	106480225	2p11.2	RNU2-63P
3926	51315	2p11.2	KRCC1
3927	150572	2p11.2	SMYD1
3928	100616447	2p11.2	MIR4780
3929	2168	2p11.2	FABP1
3930	55258	2p11.2	THNSL2
3931	359747	2p11.2	MRPL45P1
3932	106481548	2p11.2	RNU6-1168P
3933	106480629	2p11.2	RNU6-1007P
3934	344167	2p11.2	FOXI3
3935	200523	2p11.2	TEX37
3936	9451	2p11.2	EIF2AK3
3937	22934	2p11.2	RPIA
3938	645784	2p11.2	ANKRD36BP2
3939	100616399	2p11.2	MIR4436A
3940	3514	2p11.2	IGKC
3941	28942	2p11.2	IGKV1-8
3942	28914	2p11.2	IGKV3-11
3943	28946	2p11.2	IGKJ5
3944	28947	2p11.2	IGKJ4
3945	28948	2p11.2	IGKJ3
3946	28949	2p11.2	IGKJ2
3947	28950	2p11.2	IGKJ1
3948	28908	2p11.2	IGKV4-1
3949	28907	2p11.2	IGKV5-2
3950	28905	2p11.2	IGKV7-3
3951	100421123	2p11.2	PGBD4P5
3952	28929	2p11.2	IGKV2-4
3953	28299	2p11.2	IGKV1-5
3954	28943	2p11.2	IGKV1-6
3955	28915	2p11.2	IGKV3-7
3956	28941	2p11.2	IGKV1-9
3957	28928	2p11.2	IGKV2-10
3958	28940	2p11.2	IGKV1-12
3959	28939	2p11.2	IGKV1-13
3960	28927	2p11.2	IGKV2-14
3961	28913	2p11.2	IGKV3-15
3962	28938	2p11.2	IGKV1-16
3963	28937	2p11.2	IGKV1-17
3964	28926	2p11.2	IGKV2-18
3965	28925	2p11.2	IGKV2-19
3966	28912	2p11.2	IGKV3-20
3967	28906	2p11.2	IGKV6-21
3968	28936	2p11.2	IGKV1-22
3969	28924	2p11.2	IGKV2-23
3970	28923	2p11.2	IGKV2-24
3971	28911	2p11.2	IGKV3-25
3972	28922	2p11.2	IGKV2-26
3973	28935	2p11.2	IGKV1-27
3974	28921	2p11.2	IGKV2-28
3975	28920	2p11.2	IGKV2-29
3976	28919	2p11.2	IGKV2-30
3977	28910	2p11.2	IGKV3-31
3978	28934	2p11.2	IGKV1-32
3979	28933	2p11.2	IGKV1-33
3980	28909	2p11.2	IGKV3-34
3981	28932	2p11.2	IGKV1-35
3982	28918	2p11.2	IGKV2-36
3983	28931	2p11.2	IGKV1-37
3984	28917	2p11.2	IGKV2-38
3985	28930	2p11.2	IGKV1-39
3986	28916	2p11.2	IGKV2-40
3987	28878	2p11.2	IGKV2D-40
3988	28893	2p11.2	IGKV1D-39
3989	28879	2p11.2	IGKV2D-38
3990	28894	2p11.2	IGKV1D-37
3991	28880	2p11.2	IGKV2D-36
3992	28895	2p11.2	IGKV1D-35
3993	28871	2p11.2	IGKV3D-34
3994	28896	2p11.2	IGKV1D-33
3995	28897	2p11.2	IGKV1D-32
3996	28872	2p11.2	IGKV3D-31
3997	28881	2p11.2	IGKV2D-30
3998	28882	2p11.2	IGKV2D-29
3999	28883	2p11.2	IGKV2D-28
4000	28898	2p11.2	IGKV1D-27
4001	28884	2p11.2	IGKV2D-26
4002	28873	2p11.2	IGKV3D-25
4003	28885	2p11.2	IGKV2D-24
4004	28886	2p11.2	IGKV2D-23
4005	28899	2p11.2	IGKV1D-22
4006	28870	2p11.2	IGKV6D-21
4007	28874	2p11.2	IGKV3D-20
4008	28887	2p11.2	IGKV2D-19
4009	28888	2p11.2	IGKV2D-18
4010	28869	2p11.2	IGKV6D-41
4011	28900	2p11.2	IGKV1D-17
4012	28901	2p11.2	IGKV1D-16
4013	28875	2p11.2	IGKV3D-15
4014	28876	2p11.2	IGKV3D-11
4015	28889	2p11.2	IGKV2D-14
4016	28902	2p11.2	IGKV1D-13
4017	28903	2p11.2	IGKV1D-12
4018	28890	2p11.2	IGKV2D-10
4019	28892	2p11.2	IGKV1D-42
4020	28891	2p11.2	IGKV1D-43
4021	28904	2p11.2	IGKV1D-8
4022	28877	2p11.2	IGKV3D-7
4023	339562	2p11.2	IGKV1OR2-118
4024	106480755	2p11.2	RNA5SP100
4025	1817	2p11.2	DRD5P1
4026	645367	2p11.2	GGT8P
4027	3531	2p11.1	IGKV1OR2-1
4028	642762	2p11.1	ABCD1P5
4029	100128696	2p11.1	PABPC1P6
4030	389000	2p11.1	SLC9B1P2
4031	440888	2p11.1	ACTR3BP2
4032	100873791	2p11.1	CHEK2P3
4033	106481689	2p11.1	IGKV1OR2-2
4034	100689296	2q11.1	CNN2P11
4035	205272	2q11.1	CNN2P8
4036	107133497	2q11.1	CYP4F32P
4037	100418972	2q11.1	SNX18P14
4038	729171	2q11.1	ANKRD20A8P
4039	106480659	2q11.1	RNU6-1320P
4040	150483	2q11.1	TEKT4
4041	100216339	2q11.1	RPS24P6
4042	4118	2q11.1	MAL
4043	64969	2q11.1	MRPS5
4044	84874	2q11.1	ZNF514
4045	7549	2q11.1	ZNF2
4046	150696	2q11.1	PROM2
4047	30818	2q11.1	KCNIP3
4048	100874317	2q11.1	FABP7P2
4049	51011	2q11.1	FAHD2A
4050	728231	2q11.1	UBTFL5
4051	653192	2q11.1	TRIM43B
4052	390233	2q11.1	TRIM64FP
4053	400984	2q11.1	OR7E102P
4054	643126	2q11.1	TRIM51JP
4055	129868	2q11.1	TRIM43
4056	129870	2q11.1	UBTFL3
4057	150759	2q11.1	LINC00342
4058	400986	2q11.1	ANKRD36C
4059	729234	2q11.2	FAHD2CP
4060	150763	2q11.2	GPAT2
4061	151	2q11.2	ADRA2B
4062	431705	2q11.2	ASTL
4063	1844	2q11.2	DUSP2
4064	56910	2q11.2	STARD7
4065	285033	2q11.2	STARD7-AS1
4066	55654	2q11.2	TMEM127
4067	9391	2q11.2	CIAO1
4068	23020	2q11.2	SNRNP200
4069	150771	2q11.2	ITPRIPL1
4070	23397	2q11.2	NCAPH
4071	93082	2q11.2	NEURL3
4072	10865	2q11.2	ARID5A
4073	55683	2q11.2	KANSL3
4074	90342	2q11.2	FER1L5
4075	81562	2q11.2	LMAN2L
4076	26504	2q11.2	CNNM4
4077	26505	2q11.2	CNNM3
4078	200539	2q11.2	ANKRD23
4079	51239	2q11.2	ANKRD39
4080	54910	2q11.2	SEMA4C
4081	51252	2q11.2	FAM178B
4082	100873372	2q11.2	RNA5SP101
4083	643445	2q11.2	TRIM43CP
4084	28861	2q11.2	IGKV2OR2-1
4085	28859	2q11.2	IGKV2OR2-2
4086	28866	2q11.2	IGKV1OR2-3
4087	151313	2q11.2	FAHD2B
4088	375248	2q11.2	ANKRD36
4089	28864	2q11.2	IGKV1OR2-9
4090	28855	2q11.2	IGKV2OR2-10
4091	652873	2q11.2	IGKV2OR2-7
4092	28854	2q11.2	IGKV3OR2-5
4093	28865	2q11.2	IGKV1OR2-6
4094	100310869	2q11.2	IGKV2OR2-7D
4095	100996600	2q11.2	IGKV2OR2-8
4096	28863	2q11.2	IGKV1OR2-11
4097	57730	2q11.2	ANKRD36B
4098	643615	2q11.2	UBTFL6
4099	1329	2q11.2	COX5B
4100	10120	2q11.2	ACTR1B
4101	6070	2q11.2	RNU4-8P
4102	7535	2q11.2	ZAP70
4103	23505	2q11.2	TMEM131
4104	728851	2q11.2	HMGN1P36
4105	106480361	2q11.2	RNU7-96P
4106	200403	2q11.2	VWA3B
4107	1261	2q11.2	CNGA3
4108	3631	2q11.2	INPP4A
4109	493753	2q11.2	COA5
4110	25972	2q11.2	UNC50
4111	11320	2q11.2	MGAT4A
4112	100130391	2q11.2	YWHAQP5
4113	106481873	2q11.2	RNU4-84P
4114	100147833	2q11.2	RNU7-46P
4115	80705	2q11.2	TSGA10
4116	150590	2q11.2	C2orf15
4117	150590	2q11.2	C2orf15
4118	51601	2q11.2	LIPT1
4119	129531	2q11.2	MITD1
4120	51263	2q11.2	MRPL30
4121	254773	2q11.2	LYG2
4122	129530	2q11.2	LYG1
4123	10190	2q11.2	TXNDC9
4124	9669	2q11.2	EIF5B
4125	51455	2q11.2	REV1
4126	3899	2q11.2	AFF3
4127	150577	2q11.2	LINC01104
4128	164832	2q11.2	LONRF2
4129	9486	2q11.2	CHST10
4130	129521	2q11.2	NMS
4131	79031	2q11.2	PDCL3
4132	100874468	2q11.2	HMGN2P22
4133	100859926	2q11.2	NANOGNBP1
4134	4862	2q11.2	NPAS2
4135	6160	2q11.2	RPL31
4136	11138	2q11.2	TBC1D8
4137	55571	2q11.2	CNOT11
4138	284996	2q11.2	RNF149
4139	692205	2q11.2	SNORD89
4140	100847007	2q11.2	MIR5696
4141	200407	2q11.2	CREG2
4142	731220	2q11.2	RFX8
4143	9448	2q11.2	MAP4K4
4144	100506328	2q11.2	LINC01127
4145	7850	2q11.2	IL1R2
4146	3554	2q11.2-q12.1	IL1R1
4147	8808	2q12.1	IL1RL2
4148	101060105	2q12.1	FAM183DP
4149	9173	2q12.1	IL1RL1
4150	8809	2q12.1	IL18R1
4151	8807	2q12.1	IL18RAP
4152	100616157	2q12.1	MIR4772
4153	389015	2q12.1	SLC9A4
4154	6549	2q12.1	SLC9A2
4155	84804	2q12.1	MFSD9
4156	130827	2q12.1	TMEM182
4157	402093	2q12.1	AHCYP3
4158	150568	2q12.1	LINC01102
4159	101927360	2q12.1	LINC01103
4160	26775	8q22.2	SNORA72
4161	284998	2q12.1	LINC01114
4162	644442	2q12.1	HMGB3P11
4163	5455	2q12.1	POU3F3
4164	102682016	2q12.1	LINC01159
4165	64965	2q12.1	MRPS9
4166	11250	2q12.1	GPR45
4167	9392	2q12.1-q12.2	TGFBRAP1
4168	79074	2q12.2	C2orf49
4169	2274	2q12.2	FHL2
4170	8440	2q12.2	NCK2
4171	80146	2q12.2	UXS1
4172	285189	2q12.2	PLGLA
4173	653489	2q12.2	RGPD3
4174	644604	2q12.2	EEF1A1P12
4175	84620	2q12.3	ST6GAL2
4176	100874354	2q12.2	ST6GAL2-IT1
4177	649489	2q12.3	PPP1R2P5
4178	104326057	2q12.3	GACAT1
4179	729121	2q12.3	RGPD4-AS1
4180	285190	2q12.3	RGPD4
4181	60482	2q12.3	SLC5A7
4182	442038	2q12.3	SULT1C3
4183	6819	2q12.3	SULT1C2
4184	151234	2q12.3	SULT1C2P1
4185	27233	2q12.3	SULT1C4
4186	9648	2q12.3	GCC2
4187	3987	2q12.3	LIMS1
4188	5903	2q13	RANBP2
4189	165055	2q13	CCDC138
4190	10913	2q13	EDAR
4191	100287216	2q13	SH3RF3-AS1
4192	344558	2q13	SH3RF3
4193	100422863	2q13	MIR4265
4194	100506574	2q13	SNRPGP9
4195	100423027	2q13	MIR4266
4196	65124	2q13	SOWAHC
4197	100131577	2q13	BMS1P19
4198	402100	2q13	RPL22P11
4199	84220	2q13	RGPD5
4200	96626	2q13	LIMS3
4201	22945	2q13	GPAA1P1
4202	645129	2q13	ZBTB45P1
4203	440894	2q13	LINC01123
4204	100422994	2q13	MIR4267
4205	7851	2q13	MALL
4206	100847033	2q13	MIR4436B2
4207	4867	2q13	NPHP1
4208	100616123	2q13	MIR4436B1
4209	151009	2q13	LINC01106
4210	729248	2q13	ZBTB45P2
4211	106481722	2q13	GPAA1P2
4212	729540	2q13	RGPD6
4213	699	2q13	BUB1
4214	55289	2q13	ACOXL
4215	100270832	2q13	RPL5P9
4216	10018	2q13	BCL2L11
4217	100132382	2q13	RPS14P4
4218	100616341	2q13	MIR4435-2
4219	64682	2q13	ANAPC1
4220	100616370	2p11.2	MIR4771-1
4221	100130388	2q13	EEF1E1P1
4222	10461	2q13	MERTK
4223	106479330	2q13	RN7SL297P
4224	84910	2q13	TMEM87B
4225	129804	2q13-q14.1	FBLN7
4226	84524	2q14.1	ZC3H8
4227	376940	2q14.1	ZC3H6
4228	727851	2q14.1	RGPD8
4229	150465	2q14.1	TTL
4230	84172	2q14.1	POLR1B
4231	84269	2q14.1	CHCHD5
4232	6574	2q14.1	SLC20A1
4233	284958	2q14.1	NT5DC4
4234	150468	2q14.1	CKAP2L
4235	3552	2q14.1	IL1A
4236	3553	2q14.1	IL1B
4237	27178	2q14.1	IL37
4238	56300	2q14.1	IL36G
4239	100874469	2q14.1	HMGN2P23
4240	27179	2q14.1	IL36A
4241	27177	2q14.1	IL36B
4242	26525	2q14.1	IL36RN
4243	84639	2q14.1	IL1F10
4244	106481552	2q14.1	RNU6-1180P
4245	3557	2q14.1	IL1RN
4246	23550	2q14.1	PSD4
4247	654433	2q14.1	PAX8-AS1
4248	7849	2q14.1	PAX8
4249	28862	2q12-q14	IGKV1OR2-108
4250	150472	2q14.1	CBWD2
4251	200350	2q14.1	FOXD4L1
4252	103344932	2q14.1	PGM5P4-AS1
4253	729468	2q13	PGM5P4
4254	654412	2q14.1	FAM138B
4255	100302128	2q14.1	MIR1302-3
4256	375260	2q14.1	WASH2P
4257	84771	2q14.1	DDX11L2
4258	11159	2q14.1	RABL2A
4259	106479895	2q14.1	RNU6-744P
4260	80255	2q14.1	SLC35F5
4261	10096	2q14.1	ACTR3
4262	440900	2q14.1	LINC01191
4263	391428	2q14.1	SEPHS1P7
4264	106480215	2q14.1	RNU2-41P
4265	57628	2q14.1	DPP10
4266	101927591	2q14.1	DPP10-AS3
4267	106478969	2q14.1	DPP10-AS2
4268	389023	2q14.1	DPP10-AS1
4269	100270875	2q14.1	RPSAP23
4270	100873215	2q14.1	MTND1P28
4271	100873227	2q14.1	MTND2P21
4272	106479096	2q14.1	RNU7-190P
4273	8886	2q14.1	DDX18
4274	645694	2q14.1	HTR5BP
4275	54520	2q14.1	CCDC93
4276	106479263	2q14.1	RN7SL111P
4277	51141	2q14.1-q14.2	INSIG2
4278	2019	2q14.2	EN1
4279	8685	2q14.2	MARCO
4280	165257	2q14.2	C1QL2
4281	106481050	2q14.2	RN7SL468P
4282	55240	2q14.2	STEAP3
4283	100874111	2q14.2	STEAP3-AS1
4284	130355	2q14.2	C2orf76
4285	1622	2q14.2	DBI
4286	140738	2q14.2	TMEM37
4287	6344	2q14.2	SCTR
4288	200373	2q14.2	CFAP221
4289	80775	2q14.2	TMEM177
4290	5775	2q14.2	PTPN4
4291	57669	2q14.2	EPB41L5
4292	100873239	2q14.2	MTND3P10
4293	100873247	2q14.2	MTND4P26
4294	100505755	2q14.2	MTND5P28
4295	79134	2q14.2	TMEM185B
4296	5899	2q14.2	RALB
4297	3625	2q14.2	INHBB
4298	84931	2q14.2	LINC01101
4299	2736	2q14.2	GLI2
4300	29842	2q14.2	TFCP2L1
4301	23332	2q14.2-q14.3	CLASP1
4302	100151683	2q14.2	RNU4ATAC
4303	254128	2q14.3	NIFK-AS1
4304	100270920	2q14.3	RPL12P15
4305	440902	2q14.3	NPM1P32
4306	84365	2q14.3	NIFK
4307	7247	2q14.3	TSN
4308	106481810	2q14.3	RN7SKP102
4309	129684	2q14.3	CNTNAP5
4310	100873260	2q14.3	MTND5P22
4311	100873373	2q14.3	RNA5SP102
4312	106481260	2q14.3	RNU6-259P
4313	150554	2q14.3	YWHAZP2
4314	2995	2q14.3	GYPC
4315	106479864	2q14.3	RNU6-675P
4316	106480831	2q14.3	RNU7-182P
4317	274	2q14.3	BIN1
4318	106480805	2q14.3	NIFKP9
4319	339761	2q14.3	CYP27C1
4320	2071	2q14.3	ERCC3
4321	10746	2q14.3	MAP3K2
4322	106480071	2q14.3	RNU6-1147P
4323	5624	2q14.3	PROC
4324	100616187	2q14.3	MIR4783
4325	55677	2q14.3	IWS1
4326	106479580	2q14.3	RNU4-48P
4327	4648	2q14.3	MYO7B
4328	55679	2q14.3	LIMS2
4329	2840	2q14.3	GPR17
4330	55339	2q14.3	WDR33
4331	84826	2q14.3	SFT2D3
4332	100169850	2q14.3	RNY4P7
4333	5433	2q14.3	POLR2D
4334	106479740	2q14.3	RNU6-395P
4335	83607	2q14.3	AMMECR1L
4336	79595	2q14.3	SAP130
4337	56886	2q14.3	UGGT1
4338	100381215	2q14.3	DYNLT3P2
4339	9394	2q14.3	HS6ST1
4340	100873374	2q14.3	RNA5SP103
4341	100130549	2q14.3	ISCA1P6
4342	100131320	2q21.1	RAB6C-AS1
4343	84084	2q21.1	RAB6C
4344	440905	2q21.1	FAR2P1
4345	100130693	2q21.1	ARHGAP42P2
4346	106480253	2q21.1	KLF2P1
4347	107133494	2q21.1	CYP4F27P
4348	728378	2q21.1	POTEF
4349	106481779	2q21.1	RNU6-1049P
4350	285103	2q21.1	MED15P9
4351	91409	2q21.1	CCDC74B
4352	55627	2q21.1	SMPD4
4353	80097	2q21.1	MZT2B
4354	112714	2q21.1	TUBA3E
4355	284988	2q21.1	RHOQP3
4356	391436	2q21.1	MED15P5
4357	100873216	2q21.1	MTND1P29
4358	100873228	2q21.1	MTND2P22
4359	106480798	2q21.1	MTATP6P7
4360	100873248	2q21.1	MTND4P27
4361	100873265	2q21.1	MTND5P29
4362	106480726	2q21.1	MTND6P8
4363	84317	2q21.1	CCDC115
4364	92856	2q21.1	IMP4
4365	26469	2q21.1	PTPN18
4366	100216479	2q21.1	FAR2P2
4367	106480678	2q21.1	KLF2P2
4368	646802	2q21.1	CYP4F62P
4369	653269	2q21.1	POTEI
4370	106479775	2q21.1	RNU6-473P
4371	653275	2q21.1	CFC1B
4372	55997	2q21.1	CFC1
4373	653781	2q21.1	POTEJ
4374	106479941	2q21.1	RNU6-848P
4375	100132708	2q21.1	CYP4F30P
4376	100288897	2q21.1	FAR2P3
4377	106481672	2q21.1	KLF2P3
4378	344561	2q21.1	GPR148
4379	205147	2q21.1	AMER3
4380	360160	2q21.1	CYCSP8
4381	50649	2q21.1	ARHGEF4
4382	677778	15q25.2	SCARNA15
4383	677771	1q22	SCARNA4
4384	130074	2q21.1	FAM168B
4385	55041	2q21.1	PLEKHB2
4386	100381202	2q21.1	NEK2P4
4387	401007	2q21.1	NF1P8
4388	106480229	2q21.1	MED15P8
4389	445582	2q21.1	POTEE
4390	106480554	2q21.1	RNU6-127P
4391	100420005	2q21.1	FAR2P4
4392	100533668	2q21.1	KLF2P4
4393	100887075	2q21.1	ARHGAP42P1
4394	106478947	2q21.1	MTND6P10
4395	100873261	2q21.1	MTND5P23
4396	100873243	2q21.1	MTND4P21
4397	106480797	2q21.1	MTATP6P4
4398	100873224	2q21.1	MTND2P18
4399	100873214	2q21.1	MTND1P26
4400	106481657	2q21.1	MED15P3
4401	389043	2q21.1	LINC01120
4402	2777	2q21.1	GNAQP1
4403	730041	2q21.1	RHOQP2
4404	653784	2q21.1	MZT2A
4405	113457	2q21.1	TUBA3D
4406	100616378	2q21.1	MIR4784
4407	90557	2q21.1	CCDC74A
4408	100127989	2q21.1	MED15P4
4409	440915	2q21.1	POTEKP
4410	106479839	2q21.1	RNU6-617P
4411	101927994	2q21.1	LINC01087
4412	100631247	2q21.1	GRAMD4P8
4413	29798	2q21.2	C2orf27A
4414	554226	2q21.2	ANKRD30BL
4415	106481937	2q21.2	RNU6-1132P
4416	100873335	2q21.2	RNA5-8SP5
4417	100313824	2q21.2	MIR663B
4418	647696	2q21.2	CDC27P1
4419	646915	2q21.2	ZNF806
4420	339742	2q21.2	FAM201B
4421	106480558	2q21.2	RNU6-175P
4422	2863	2q21.2	GPR39
4423	100861431	2q21.2	YBX1P7
4424	106479140	2q21.2	RN7SKP103
4425	116372	2q21.2	LYPD1
4426	344148	2q21.2	NCKAP5
4427	106481364	2q21.2	RNU6-579P
4428	106480881	2q21.2	RN7SKP154
4429	100874346	2q21.2	NCKAP5-IT1
4430	106479136	2q21.2	RN7SKP93
4431	4249	2q21.2-q21.3	MGAT5
4432	100500878	2q21.2	MIR3679
4433	100873375	2q21.2	RNA5SP104
4434	266643	2q21.3	EDDM3CP
4435	81615	2q21.3	TMEM163
4436	100129961	2q21.3	CCNT2-AS1
4437	130013	2q21.3	ACMSD
4438	100847069	2q21.3	MIR5590
4439	905	2q21.3	CCNT2
4440	80122	2q21.3	MAP3K19
4441	22930	2q21.3	RAB3GAP1
4442	677822	11q21	SNORA40
4443	84083	2q21.3	ZRANB3
4444	23518	2q21.3	R3HDM1
4445	106480394	2q21.3	RNU6-512P
4446	406915	2q21.3	MIR128-1
4447	23190	2q21.3	UBXN4
4448	3938	2q21.3	LCT
4449	4175	2q21.3	MCM6
4450	7852	2q22.1	CXCR4
4451	389053	2q22.1	HNRNPKP2
4452	7315	2q22.1	UBBP1
4453	106479157	2q22.1	RN7SKP141
4454	80731	2q22.1	THSD7B
4455	100873376	2q22.1	RNA5SP105
4456	3176	2q22.1	HNMT
4457	440917	2q22.1	YWHAEP5
4458	339745	2q22.1	SPOPL
4459	11249	2q22.1	NXPH2
4460	106481822	2q22.1	RN7SKP286
4461	647012	2q22.1	YY1P2
4462	129560	2q22.1	AHCYP4
4463	26775	8q22.2	SNORA72
4464	359763	2q22.1	MRPS18BP2
4465	106479325	2q22.1	RN7SL283P
4466	100873225	2q22.1	MTND2P19
4467	100288227	2q22.1	MTND1P27
4468	53353	2q22.1-q22.2	LRP1B
4469	106479966	2q22.1	RNU6-904P
4470	8942	2q22.2	KYNU
4471	55843	2q22.2-q22.3	ARHGAP15
4472	106480727	2q22.2	MTND6P11
4473	100873262	2q22.2	MTND5P24
4474	100873244	2q22.2	MTND4P22
4475	100873184	2q22.2	MTND3P9
4476	79712	2q22.3	GTDC1
4477	9839	2q22.3	ZEB2
4478	100303491	2q22.3	ZEB2-AS1
